age,workclass,fnlwgt,education,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41, Self-emp-not-inc,277783, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,2001,50, United-States,<=50K
50, Self-emp-not-inc,30731, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States,<=50K
44, Private,150533, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,1876,55, United-States,<=50K
24, Private,237928, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,39, United-States,<=50K
43, Private,74581, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States,>50K
43, Private,336513, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States,>50K
27, Private,213921, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico,<=50K
55, Federal-gov,88876, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States,>50K
43, Self-emp-not-inc,34007, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,>50K
18, Private,353358, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,<=50K
59, Private,172071, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,38, Jamaica,<=50K
23, Private,213955, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,2001,40, United-States,<=50K
28, Private,22422, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
49, Private,218357, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States,<=50K
20, Private,49179, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,<=50K
25, Private,108658, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,<=50K
24, Private,200089, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Mexico,>50K
20, Private,116830, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
18, Private,243240, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,37, United-States,<=50K
40, Private,337456, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,<=50K
22, Private,127768, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States,>50K
62, State-gov,198686, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
44, Private,125461, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,>50K
39, Private,174368, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,>50K
50, Self-emp-not-inc,105010, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2051,20, United-States,<=50K
30, Private,280069, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States,<=50K
28, Self-emp-not-inc,104617,7th-8th, Never-married, Other-service, Other-relative, White, Female,0,0,99, Mexico,<=50K
37, Private,173968, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
36, Private,32776, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,>50K
54, Private,174102, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,>50K
41, Local-gov,359259, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
25, Private,187577, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
36, Private,108997, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
40, Local-gov,138634, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
20, Private,224059, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
57, Local-gov,143910, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
57, Private,134195, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
19, Private,201743, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,<=50K
18, Private,318082, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,<=50K
35, Private,172694, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,<=50K
33, Private,276221, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<=50K
22, Private,83315, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,<=50K
17, Private,143331,10th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,<=50K
32, Self-emp-not-inc,154950, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
45, Private,172822,11th, Divorced, Transport-moving, Not-in-family, White, Male,0,2824,76, United-States,>50K
24, Private,136310, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<=50K
38, Local-gov,147258, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<=50K
50, Private,173630, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,<=50K
54, Federal-gov,127455, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States,>50K
21, Private,213341,11th, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,1762,40, Dominican-Republic,<=50K
27, Private,146719, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,35, United-States,<=50K
21, Private,32950, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,<=50K
26, Self-emp-not-inc,253899, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
44, Self-emp-inc,120277, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,45, United-States,>50K
19, Private,552354,12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
35, Private,290226, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,<=50K
47, Private,178341,10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, United-States,>50K
32, Private,86723, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,52, United-States,<=50K
60, Private,245062, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
21, Private,56520, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,<=50K
23, Private,188950, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
36, Private,287658, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States,<=50K
61, Self-emp-inc,102191, Masters, Widowed, Exec-managerial, Unmarried, White, Female,0,0,99, United-States,<=50K
24, Private,191954, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
45, Local-gov,93535, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,<=50K
28, Private,149734, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,52, United-States,<=50K
24, Private,192201, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,20, United-States,<=50K
48, Private,118831, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, South,<=50K
56, Private,131608, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
33, Private,135312, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,>50K
22, Private,184756, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States,<=50K
40, Private,225978, Some-college, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,<=50K
46, Self-emp-inc,276934, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States,>50K
42, Private,182342, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,<=50K
45, Local-gov,102359, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States,<=50K
45, Private,232586, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,>50K
44, Private,173382, Assoc-acdm, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,<=50K
40, Private,87771, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1628,45, United-States,<=50K
24, Private,1085515, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,<=50K
37, Private,246677, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,0,0,38, United-States,<=50K
31, Private,363130, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,18, United-States,<=50K
48, Self-emp-inc,38240, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,>50K
34, Local-gov,117392, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
30, Private,145714, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
35, Private,297767, Some-college, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,<=50K
51, Private,182187, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, United-States,<=50K
22, Private,203263, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,<=50K
60, Self-emp-not-inc,282066, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States,>50K
42, Private,254773, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,50, United-States,>50K
50, Private,177487, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
48, Private,80430,11th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,<=50K
36, Private,159016, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,<=50K
20, Private,84726, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,<=50K
25, Private,213412, Bachelors, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States,<=50K
28, Private,185127, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Self-emp-not-inc,281678, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States,<=50K
51, Private,71046, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, Scotland,<=50K
52, Private,137658,11th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Dominican-Republic,<=50K
50, Private,98975, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,>50K
25, Federal-gov,207342, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,<=50K
36, Private,104858, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,56, United-States,>50K
53, Private,137428,7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,>50K
25, Private,109872, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,<=50K
76, Local-gov,169133, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,<=50K
28, Private,113987, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,<=50K
43, Federal-gov,115562, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
46, Private,140782, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,<=50K
40, Private,123306, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
40, State-gov,26598, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
22, Private,290504, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States,<=50K
33, Private,183612, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States,<=50K
43, Self-emp-inc,170785, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,<=50K
58, Private,141807,5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy,<=50K
38, Private,179262, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States,<=50K
20, State-gov,178628, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,<=50K
33, Private,106976, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,<=50K
55, Self-emp-not-inc,35340, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,<=50K
33, Private,53373, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,<=50K
47, Local-gov,173938, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,>50K
29, Private,145011, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
81, Private,364099, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,<=50K
23, Private,117583, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
24, Private,134787, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
21, Private,196467, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States,<=50K
56, Private,83196, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,<=50K
32, Private,136204, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,2824,55, United-States,>50K
42, Private,121718, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany,<=50K
30, Self-emp-not-inc,223212, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States,<=50K
17, Private,242718,11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States,<=50K
38, Private,215917, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,<=50K
52, Private,204402, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,85, United-States,>50K
22, Private,64520,12th, Never-married, Transport-moving, Unmarried, White, Male,0,0,30, United-States,<=50K
36, Private,171676, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,1741,40, United-States,<=50K
50, Private,189107, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
30, Private,139012, Assoc-voc, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,2463,0,40, Vietnam,<=50K
24, Private,241523, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,>50K
